,0
authority,BMQC6GP4t6Zk3q1FbF8g2cms8CuZuGu4RJeQHg8buXJx
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,231586651
taker_volume30d,26047178252
filler_volume30d,0
last_maker_volume30d_ts,1672502117
last_taker_volume30d_ts,1672502028
last_filler_volume30d_ts,1672384142
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,27220528
userfees.total_fee_rebate,48447
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
