,0
authority,2QcuD5oj6p21AT4z4Vmvf4PVRANS4s3hFgcbTQwMkWbr
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,29572581803
taker_volume30d,89581483360
filler_volume30d,0
last_maker_volume30d_ts,1673601889
last_taker_volume30d_ts,1673604462
last_filler_volume30d_ts,1670940955
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,209845149
userfees.total_fee_rebate,8960959
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
