,0
authority,Hp3nbEkYvoDfE7KydunZM1d2mWnt98J7ZDaFrK4CXYaD
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,13480710552
taker_volume30d,66949175359
filler_volume30d,0
last_maker_volume30d_ts,1672759136
last_taker_volume30d_ts,1672759198
last_filler_volume30d_ts,1672425912
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,69418484
userfees.total_fee_rebate,2700089
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
