,0
authority,H64g53sw3KThGuAAUtcqBaDgywV2w3cWN6YManmn6QDy
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,13677780
taker_volume30d,19742013
filler_volume30d,0
last_maker_volume30d_ts,1678259365
last_taker_volume30d_ts,1678386774
last_filler_volume30d_ts,1667808515
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,74087
userfees.total_fee_rebate,2734
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
