,0
authority,5pYJPdVRJdS6BuC4b7kvHQmKXa2tBbq7aBHoxVeGoTV9
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7772259365
taker_volume30d,88661142747
filler_volume30d,0
last_maker_volume30d_ts,1672817599
last_taker_volume30d_ts,1672817600
last_filler_volume30d_ts,1672796590
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,88954698
userfees.total_fee_rebate,1555271
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
