,0
authority,34Wmv58UF8HUmjdcWdCZVU9o7h8N5h2fTozqRwh9mucM
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2990780
taker_volume30d,11317049
filler_volume30d,0
last_maker_volume30d_ts,1675870540
last_taker_volume30d_ts,1681269308
last_filler_volume30d_ts,1669075714
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,44685
userfees.total_fee_rebate,1409
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
