,0
authority,3nz571GUFSMVsAEDXYJGCLT3nq2VddDqCS9k21XkCkG7
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2825925917
taker_volume30d,17036565020
filler_volume30d,0
last_maker_volume30d_ts,1677139032
last_taker_volume30d_ts,1677414752
last_filler_volume30d_ts,1676880356
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,19010141
userfees.total_fee_rebate,605198
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
