,0
authority,7gdQ85Yk1W1t7BQfd9vQxXE38kwnreD17tSB7NoTDyVB
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7218858843
taker_volume30d,20484027421
filler_volume30d,0
last_maker_volume30d_ts,1675174467
last_taker_volume30d_ts,1675184007
last_filler_volume30d_ts,1675165347
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,20516984
userfees.total_fee_rebate,1443772
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
