,0
authority,8sneA6wAg6geVDJ1g7YWg4R1PfjuRVzeHp1nUBJinhZa
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,145671183
taker_volume30d,13159230252
filler_volume30d,0
last_maker_volume30d_ts,1674372304
last_taker_volume30d_ts,1675798742
last_filler_volume30d_ts,1669559917
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,18922261
userfees.total_fee_rebate,31484
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
