,0
authority,An9PgoB3s9T3TVC9vipP27wsPR9aZx8xPn7R6AbXojDa
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,29256140167
taker_volume30d,539633922542
filler_volume30d,0
last_maker_volume30d_ts,1680171834
last_taker_volume30d_ts,1680192624
last_filler_volume30d_ts,1671489864
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,924140411
userfees.total_fee_rebate,20543413
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
