,0
authority,G16Xj22de9p7Y1aV6rB1vaxNzxnVwAkw82AmRmZaNk1h
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,121283654
filler_volume30d,0
last_maker_volume30d_ts,1674828106
last_taker_volume30d_ts,1675105945
last_filler_volume30d_ts,1674828106
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,133530
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
