,0
authority,5MemmmAgeUsKu8i8uEjbTz7X3ebM5mANuFHsS9ca3tUy
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7572000
taker_volume30d,43628940323
filler_volume30d,0
last_maker_volume30d_ts,1675347922
last_taker_volume30d_ts,1675361987
last_filler_volume30d_ts,1674134943
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,47791847
userfees.total_fee_rebate,1514
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
