,0
authority,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,33085000
taker_volume30d,23218150920
filler_volume30d,0
last_maker_volume30d_ts,1674324423
last_taker_volume30d_ts,1675268283
last_filler_volume30d_ts,1673801180
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,34985478
userfees.total_fee_rebate,6617
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
