,0
authority,9ivdhdB2uxfaJpsi2rsQpcR2T6LkxREM7X7oN2oovshg
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,202610230
taker_volume30d,374850101790
filler_volume30d,0
last_maker_volume30d_ts,1671868117
last_taker_volume30d_ts,1671876016
last_filler_volume30d_ts,1671519375
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,393187792
userfees.total_fee_rebate,41042
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
