,0
authority,378AUvZHMiHhGjkggpVvM6maVCdV2yEAjNjbBeZ9uYMG
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,28785506562
taker_volume30d,16277457207
filler_volume30d,0
last_maker_volume30d_ts,1676267541
last_taker_volume30d_ts,1676259028
last_filler_volume30d_ts,1667785527
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,35284083
userfees.total_fee_rebate,8801116
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
