,0
authority,qc5do2faWgJUsqcLk5RGkp6m2LJm9v1xzkkSfLe7Kh5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,92181499942
taker_volume30d,36997315216
filler_volume30d,0
last_maker_volume30d_ts,1670947350
last_taker_volume30d_ts,1672288860
last_filler_volume30d_ts,1670913082
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,67211168
userfees.total_fee_rebate,12797728
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
