,0
authority,qc5do2faWgJUsqcLk5RGkp6m2LJm9v1xzkkSfLe7Kh5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,28732139903
taker_volume30d,45867825165
filler_volume30d,0
last_maker_volume30d_ts,1670914039
last_taker_volume30d_ts,1670913194
last_filler_volume30d_ts,1670913082
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,45867879
userfees.total_fee_rebate,3444
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
