,0
authority,JC5M9YCutYhZByRRcNZL4bnTVgEqPXr23gvGBhei9pJV
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,119624098172
taker_volume30d,618284630616
filler_volume30d,0
last_maker_volume30d_ts,1673964821
last_taker_volume30d_ts,1673997322
last_filler_volume30d_ts,1670974374
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,942991639
userfees.total_fee_rebate,32504631
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
