,0
authority,7v4RXN6W9EqAaWvukoM74CG8SKXhfmRMbdNjpj8myMjs
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,344455822
taker_volume30d,16273741199
filler_volume30d,0
last_maker_volume30d_ts,1674156312
last_taker_volume30d_ts,1674180797
last_filler_volume30d_ts,1674151733
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,16315520
userfees.total_fee_rebate,68947
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
