,0
authority,84kPBpKrBQ76RXaDQgAEjGmtFM6QC2NtdfmCbFjt2Auz
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3570236460
taker_volume30d,3473434890
filler_volume30d,0
last_maker_volume30d_ts,1672814866
last_taker_volume30d_ts,1672895514
last_filler_volume30d_ts,1672809396
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3473437
userfees.total_fee_rebate,714515
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
