,0
authority,5Gzi1YbG2k3Hk8zVyNeTxARSHfz7serRfsvtb8s2cUJP
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,54919210
filler_volume30d,0
last_maker_volume30d_ts,1675244954
last_taker_volume30d_ts,1675289883
last_filler_volume30d_ts,1675244954
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,55627
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
