,0
authority,3r6PfvQYEVhwnHDFxcidmMVAH6seaN2HkK84FaP2m1ME
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,491040000
taker_volume30d,866225695
filler_volume30d,0
last_maker_volume30d_ts,1668326451
last_taker_volume30d_ts,1675702314
last_filler_volume30d_ts,1668326368
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2634588
userfees.total_fee_rebate,98208
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
