,0
authority,PMxN4d6u1Tu7Qczks2bZcati2aLUHh1V599fo9dDhNC
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,367728142
taker_volume30d,109853484
filler_volume30d,0
last_maker_volume30d_ts,1676866019
last_taker_volume30d_ts,1676866610
last_filler_volume30d_ts,1676525832
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,113733
userfees.total_fee_rebate,75176
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
